Id,Locality,Type,SubType,Price,Sale_Type,Bedrooms,Living_Area,Is_Equiped_Kitchen,Is_Furnished,Is_Open_Fire,Terrace,Terrace_Area,Garden,Garden_Area,Land_Surface,Surface of the plot,State,Facades,Swim_pool
20232233,Ottignies,Other,offices,395000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20232096,Anderlecht,Other,offices,790000,Private,0,350,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,350,2396,To be done up,4,FALSE
20231851,Gent,Other,offices,195000,Private,0,47,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,47,47,As new,2,FALSE
11099947,Antwerpen,Other,offices,275000,Private,0,250,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,250,0,Not Known,0,FALSE
20231775,Braine-le-comte,Other,offices,256000,Private,0,91,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,91,91,Good,4,FALSE
20231747,Brielen,Other,offices,520000,Private,0,123,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,123,0,As new,2,FALSE
20231613,Elsegem,Other,offices,760000,Private,0,593,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,593,593,Good,4,FALSE
20231506,Brussel,Other,offices,250000,Private,0,80,TRUE,FALSE,FALSE,TRUE,2,FALSE,0,82,124,Just renovated,2,FALSE
20231329,Kortrijk,Other,office-block,149000,Private,0,107,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,107,650,To renovate,3,FALSE
20230484,Gent,Other,mixed-use-building-offices,945000,Private,0,465,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,465,0,Good,2,FALSE
20230365,Sint-pieters-woluwe,Other,offices,419000,Private,0,215,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,215,1491,Good,4,FALSE
20230363,Antwerpen,Other,offices,179000,Private,0,108,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,108,0,Good,2,FALSE
20230070,Evere,Other,offices,1075000,Private,0,266,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,266,2297,Good,0,FALSE
20230021,Rosières,Other,offices,895000,Private,0,0,FALSE,FALSE,FALSE,TRUE,12,FALSE,0,12,268,As new,0,FALSE
20229240,Rosières,Other,offices,325000,Private,0,160,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,160,0,As new,2,FALSE
20229206,Halle,Other,mixed-use-building-offices,279000,Private,0,150,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,150,0,Good,2,FALSE
20229153,La Reid,Other,offices,770000,Private,0,200,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,200,0,As new,2,FALSE
20229144,Spa,Other,mixed-use-building-offices,770000,Private,0,200,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,200,0,As new,2,FALSE
10508779,Kontich,Other,offices,349000,Private,0,324,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,324,0,As new,3,FALSE
20228970,Brasschaat,Other,offices,3280000,Private,0,817,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,817,0,As new,0,FALSE
20228926,Sint-jans-molenbeek,Other,offices,995000,Private,0,568,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,568,2263,Good,0,FALSE
20228863,Appels,Other,offices,75000,Private,0,69,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,69,0,Not Known,2,FALSE
11327373,Ougrée,Other,offices,155000,Private,0,137,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,137,780,Not Known,3,FALSE
11436873,Ougrée,Other,office-block,345000,Private,0,450,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,450,1245,Not Known,0,FALSE
20119784,Bressoux,Other,offices,345000,Private,0,279,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,279,560,Good,2,FALSE
20180498,Bressoux,Other,office-block,375000,Private,0,245,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,245,245,As new,0,FALSE
20171659,Antwerpen,Other,office-block,400000,Private,0,180,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,180,120,As new,4,FALSE
11446206,De Haan,Other,offices,415000,Private,0,385,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,385,0,Good,0,FALSE
11446210,Bressoux,Other,offices,425000,Private,0,314,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,314,0,Good,0,FALSE
10781829,Batsheers,Other,offices,512500,Private,0,250,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,250,250,Good,0,FALSE
11386538,Haacht,Other,offices,585000,Private,0,482,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,482,0,Good,2,FALSE
20236368,Morlanwelz-Mariemont,Other,offices,740000,Private,0,500,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,500,0,Not Known,0,FALSE
11000756,Elene,Other,office-block,1050000,Private,0,605,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,605,605,Not Known,0,FALSE
7810321,Hornu,Other,office-block,1112000,Private,0,556,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,556,556,Not Known,0,FALSE
11426333,Mol,Other,offices,1175000,Private,0,280,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,280,1009,To renovate,4,FALSE
20115895,Kemzeke,Other,offices,1179000,Private,0,274,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,274,0,As new,0,FALSE
11415071,Oudenaken,Other,office-block,1250000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Good,2,FALSE
10475121,Oudenaken,Other,offices,1299000,Private,0,936,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,936,0,As new,0,FALSE
11431220,Berchem,Other,office-block,1400000,Private,0,1237,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1237,0,Not Known,0,FALSE
11181102,Peutie,Other,office-block,1600000,Private,0,550,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,550,5017,Good,0,FALSE
11479412,Drogenbos,Other,offices,1750000,Private,0,873,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,873,944,As new,3,FALSE
11257269,Brasschaat,Other,offices,2150000,Private,0,1200,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,1200,0,Good,0,FALSE
11414383,Oostende,Other,mixed-use-building-offices,2350000,Private,0,1592,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1592,2814,Good,4,FALSE
20124422,Koningshooikt,Other,offices,295000,Private,0,369,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,369,0,To be done up,2,FALSE
20165276,Melsbroek,Other,offices,395000,Private,0,140,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,140,0,As new,2,FALSE
20284769,Nieuwpoort,Other,offices,630000,Private,0,940,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,940,0,Good,3,FALSE
20210101,Overijse,Other,offices,595000,Private,0,197,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,197,0,As new,3,FALSE
20165331,Assebroek,Other,offices,690000,Private,0,180,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,180,0,As new,0,FALSE
9755629,Koekelberg,Other,offices,165000,Private,0,136,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,136,136,As new,4,FALSE
11118049,Blaasveld,Other,offices,474801,Private,0,202,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,202,0,As new,2,FALSE
11439298,Corenne,Other,offices,149500,Private,0,75,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,75,0,Just renovated,0,FALSE
20117200,Sint-lambrechts-woluwe,Other,offices,175000,Private,0,184,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,184,0,Good,0,FALSE
20200017,Erbaut,Other,offices,845000,Private,0,0,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,20,4085,Just renovated,4,FALSE
20199699,Halle,Other,offices,799000,Private,0,676,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,676,2034,As new,4,FALSE
20199363,Wijnegem,Other,offices,2458000,Private,0,1821,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1821,1821,Not Known,0,FALSE
20199242,Geraardsbergen,Other,offices,1185000,Private,0,987,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,987,987,Not Known,0,FALSE
20199208,Sint-jans-molenbeek,Other,offices,1208000,Private,0,1007,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1007,1007,Not Known,0,FALSE
20199179,Mortsel,Other,office-block,169000,Private,0,79,TRUE,FALSE,FALSE,FALSE,0,TRUE,13,92,92,Good,0,FALSE
20199180,Beveren,Other,offices,169000,Private,0,79,TRUE,FALSE,FALSE,FALSE,0,TRUE,13,92,92,Good,0,FALSE
20199165,S Herenelderen,Other,offices,1096000,Private,0,913,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,913,913,Not Known,0,FALSE
20198967,Eugies,Other,office-block,169000,Private,0,60,FALSE,TRUE,FALSE,FALSE,0,FALSE,0,60,462,Not Known,2,FALSE
10870875,Diegem,Other,offices,425000,Private,0,900,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,900,0,To renovate,0,FALSE
20198897,Diegem,Other,offices,984000,Private,0,820,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,820,820,Not Known,0,FALSE
20198338,Diegem,Other,office-block,745000,Private,0,317,TRUE,TRUE,FALSE,FALSE,0,FALSE,0,317,0,As new,0,FALSE
20198139,Nieuwkerken-Waas,Other,building,395000,Private,0,230,TRUE,FALSE,FALSE,TRUE,20,FALSE,0,250,139,Good,3,FALSE
20197960,Nieuwkerken-Waas,Other,offices,179000,Private,0,87,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,87,0,Good,2,FALSE
20197381,Diegem,Other,offices,229000,Private,0,120,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,120,844,As new,2,FALSE
20197284,Glain,Other,offices,469000,Private,0,391,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,391,391,Not Known,0,FALSE
20197219,Charleroi,Other,offices,79500,Private,0,40,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,40,0,Good,2,FALSE
20196917,Diegem,Other,offices,195000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,100,As new,2,FALSE
20196380,Wijgmaal,Other,building,495000,Private,0,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,As new,3,FALSE
20196130,Braine-le-comte,Other,mixed-use-building-offices,450000,Private,0,560,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,560,0,Not Known,2,FALSE
20196003,Sint-agatha-berchem,Other,offices,125000,Private,0,130,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,130,450,To restore,3,FALSE
20181715,Relegem,Other,offices,299000,Private,0,225,FALSE,FALSE,FALSE,TRUE,15,FALSE,0,240,0,Just renovated,0,FALSE
20194710,Diegem,Other,office-block,1160775,Private,0,469,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,469,0,Good,3,FALSE
20194369,Ben-Ahin,Other,offices,1150000,Private,0,900,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,900,2883,Good,4,FALSE
20194352,Brugge,Other,mixed-use-building-offices,2400000,Private,0,2100,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,2100,4100,Good,4,FALSE
20194051,Ukkel,Other,office-block,400000,Private,0,320,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,320,0,Good,2,FALSE
11418806,Beausaint,Other,office-block,595000,Private,0,267,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,267,267,Not Known,0,FALSE
9952637,Cuesmes,Other,office-block,624900,Private,0,346,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,346,346,Not Known,2,FALSE
20046868,Erembodegem,Other,office-block,650000,Private,0,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,279,Just renovated,0,FALSE
20061663,Watermaal-bosvoorde,Other,offices,650000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,654,Good,2,FALSE
9972234,Niel,Other,offices,650000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,654,Good,2,FALSE
20148835,Angleur,Other,mixed-use-building-offices,650000,Private,0,450,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,450,0,Good,4,FALSE
11143751,Charleroi,Other,office-block,750000,Private,0,827,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,827,616,To restore,2,FALSE
11143760,Etterbeek,Other,offices,795000,Private,0,795,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,795,0,As new,2,FALSE
11293410,Antwerpen,Other,offices,801694,Private,0,397,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,397,0,Just renovated,0,FALSE
20095284,Brussel,Other,offices,830000,Private,0,415,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,415,0,Not Known,0,FALSE
20071803,Aarsele,Other,offices,900000,Private,0,473,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,473,0,As new,0,FALSE
10893511,Aarsele,Other,offices,1077200,Private,0,702,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,702,702,Good,0,FALSE
9076133,Bavegem,Other,office-block,1190000,Private,0,580,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,580,580,Not Known,0,FALSE
11056290,Vorst,Other,office-block,1195000,Private,0,672,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,672,0,Not Known,0,FALSE
11373675,Evere,Other,offices,1195000,Private,0,650,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,650,2477,Good,0,FALSE
11273675,Kortrijk,Other,mixed-use-building-offices,1300000,Private,0,458,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,458,0,As new,0,FALSE
9824368,Brussel,Other,offices,1460000,Private,0,756,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,756,756,Not Known,0,FALSE
11354575,Waterloo,Other,offices,1675000,Private,0,706,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,706,0,As new,0,FALSE
11146603,Ledegem,Other,offices,1690000,Private,0,969,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,969,0,Just renovated,3,FALSE
9319008,Watermaal-bosvoorde,Other,offices,1950000,Private,0,1000,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1000,10141,Good,0,FALSE
20073248,Kontich,Other,offices,2075000,Private,0,831,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,831,0,Good,2,FALSE
11004631,Keerbergen,Other,offices,2125000,Private,0,1246,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1246,1246,Not Known,4,FALSE
11004602,Sint-Joost-ten-Node,Other,offices,2125000,Private,0,1246,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1246,1246,Not Known,4,FALSE
10893509,Drogenbos,Other,offices,2154400,Private,0,1404,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1404,1404,Good,0,FALSE
11004731,Etterbeek,Other,offices,2600000,Private,0,1469,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1469,1469,Not Known,4,FALSE
9574162,Elsene,Other,offices,2850000,Private,0,2745,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,2745,0,Good,4,FALSE
9824410,Turnhout,Other,offices,2900000,Private,0,2199,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,2199,2199,Not Known,0,FALSE
20060833,Ukkel,Other,building,3400000,Private,0,1600,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1600,24840,Not Known,0,FALSE
20061646,Grimbergen,Other,offices,5000000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,4750,Good,4,FALSE
20176486,Strombeek-Bever,Other,office-block,295000,Private,0,250,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,250,0,As new,3,FALSE
20176174,Ledegem,Other,offices,330000,Private,0,215,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,215,0,As new,0,FALSE
20176119,Strombeek-Bever,Other,offices,790000,Private,0,280,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,280,0,As new,2,FALSE
20175877,Groot-Bijgaarden,Other,offices,675000,Private,0,270,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,270,0,As new,2,FALSE
20175765,Drogenbos,Other,offices,160000,Private,0,200,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,200,0,To renovate,2,FALSE
20174701,Wommelgem,Other,offices,235000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Good,2,FALSE
20174582,Beveren,Other,offices,385000,Private,0,169,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,169,169,As new,2,FALSE
11405117,Glain,Other,building,995000,Private,0,1400,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,1400,0,As new,2,FALSE
20173103,Brussel,Other,offices,590000,Private,0,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,130,Good,2,FALSE
20172867,Vorst,Other,offices,998000,Private,0,980,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,980,3040,To renovate,4,FALSE
20172831,Etterbeek,Other,offices,635000,Private,0,278,TRUE,FALSE,FALSE,TRUE,0,FALSE,0,278,797,Good,4,FALSE
20172483,Mons,Other,offices,4000000,Private,0,3255,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,3255,10600,Just renovated,4,FALSE
20170220,Torhout,Other,office-block,299000,Private,0,116,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,116,0,Good,0,FALSE
20168975,Antwerpen,Other,offices,440000,Private,0,141,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,141,0,Not Known,3,FALSE
20168777,Vorst,Other,offices,195000,Private,0,83,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,83,0,As new,0,FALSE
20168702,Leuven,Other,offices,219000,Private,0,134,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,134,0,As new,2,FALSE
20168701,Destelbergen,Other,offices,165000,Private,0,66,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,66,0,As new,2,FALSE
20168602,Breendonk,Other,office-block,300000,Private,0,200,FALSE,TRUE,FALSE,FALSE,0,TRUE,50,250,250,Not Known,2,FALSE
20168550,Rixensart,Other,offices,385000,Private,0,135,TRUE,FALSE,FALSE,TRUE,10,FALSE,0,145,0,As new,0,FALSE
20167969,Buggenhout,Other,mixed-use-building-offices,279000,Private,0,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,580,To renovate,4,FALSE
20167922,Leefdaal,Other,offices,475000,Private,0,150,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,150,0,As new,4,FALSE
20167855,Gullegem,Other,mixed-use-building-offices,1009400,Private,0,250,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,250,0,Not Known,4,FALSE
20166604,Ensival,Other,offices,279000,Private,0,140,FALSE,TRUE,FALSE,FALSE,0,FALSE,0,140,0,Good,2,FALSE
20165925,Bellegem,Other,office-block,325000,Private,0,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Good,4,FALSE
20165924,Brussel,Other,office-block,150000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Good,3,FALSE
20165730,Glain,Other,office-block,1420000,Private,0,348,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,348,150,As new,3,FALSE
11406930,Kortenaken,Other,office-block,590830,Private,0,195,FALSE,FALSE,FALSE,TRUE,8,FALSE,0,203,195,Just renovated,0,FALSE
11124226,Ukkel,Other,office-block,730815,Private,0,323,FALSE,FALSE,FALSE,TRUE,17,FALSE,0,340,323,Just renovated,0,FALSE
11406931,Geraardsbergen,Other,office-block,730815,Private,0,323,FALSE,FALSE,FALSE,TRUE,17,FALSE,0,340,323,Just renovated,0,FALSE
10880284,Kapellen,Other,offices,1100000,Private,0,470,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,470,0,As new,4,FALSE
11246033,Berneau,Other,office-block,1100000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,1300,Not Known,0,FALSE
10935675,Berneau,Other,office-block,1224000,Private,0,816,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,816,0,Not Known,0,FALSE
20148644,Etterbeek,Other,mixed-use-building-offices,1250000,Private,0,200,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,200,0,Good,2,FALSE
20113218,Elsene,Other,offices,1500000,Private,0,1702,TRUE,FALSE,FALSE,TRUE,1,FALSE,0,1703,1702,As new,4,FALSE
10109197,Elsene,Other,office-block,3000000,Private,0,1200,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1200,1200,Just renovated,0,FALSE
20124384,Elsene,Other,office-block,325000,Private,0,373,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,373,0,Not Known,0,FALSE
11283850,Louvain-La-Neuve,Other,offices,249500,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Good,0,FALSE
20163694,Beersel,Other,office-block,495000,Private,0,500,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,500,1910,As new,4,FALSE
20061671,Anderlecht,Other,offices,559300,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,As new,4,FALSE
10514666,Etterbeek,Other,offices,559300,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,As new,4,FALSE
20061619,Nossegem,Other,offices,646932,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,As new,4,FALSE
10567879,Sint-agatha-berchem,Other,offices,646932,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,As new,4,FALSE
20180600,Butgenbach,Other,offices,674450,Private,0,287,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,287,0,As new,2,FALSE
11449132,Blankenberge,Other,offices,190000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,107,Good,4,FALSE
20200760,Champion,Other,office-block,209000,Private,0,29,FALSE,FALSE,FALSE,TRUE,0,FALSE,0,29,105,Not Known,3,FALSE
10558708,Lendelede,Other,offices,225000,Private,0,90,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,90,0,Good,2,FALSE
20155216,Lendelede,Other,offices,270000,Private,0,240,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,240,0,To be done up,2,FALSE
11374707,Beveren,Other,building,350000,Private,0,1000,TRUE,FALSE,FALSE,FALSE,0,TRUE,1200,2200,1950,To be done up,4,FALSE
20061735,Beveren,Other,offices,350000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Good,4,FALSE
10951429,Machelen,Other,offices,350000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Good,4,FALSE
20013725,Heist-Aan-Zee,Other,offices,355000,Private,0,150,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,150,175,Good,2,FALSE
20013957,Zomergem,Other,offices,355000,Private,0,150,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,150,175,Good,2,FALSE
10321009,Koekelberg,Other,offices,414000,Private,0,218,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,218,0,Good,0,FALSE
20069195,Beez,Other,mixed-use-building-offices,415000,Private,0,210,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,210,100,Good,0,FALSE
11429857,Blaugies,Other,offices,475000,Private,0,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,523,Good,3,FALSE
20132530,Aarsele,Other,offices,165000,Private,0,100,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,100,0,Good,2,FALSE
11319357,Aarsele,Other,offices,790000,Private,0,0,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,0,4289,As new,4,FALSE
20131783,Gent,Other,offices,895000,Private,0,334,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,334,11751,As new,3,FALSE
20130574,Sint-Amandsberg,Other,offices,395000,Private,0,205,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,205,0,As new,2,FALSE
20130554,Beveren,Other,office-block,995000,Private,0,319,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,319,319,Good,0,FALSE
20129116,Ben-Ahin,Other,offices,1120000,Private,0,560,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,560,0,Not Known,0,FALSE
20128900,Waregem,Other,offices,185000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,0,Not Known,0,FALSE
20128743,Mons,Other,offices,310000,Private,0,132,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,132,0,Good,2,FALSE
20128740,Appels,Other,building,490000,Private,0,510,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,510,1910,As new,4,FALSE
20128436,Herent,Other,office-block,1850000,Private,0,362,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,362,0,Good,3,FALSE
20128081,Dilbeek,Other,offices,345000,Private,0,144,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,144,0,Good,0,FALSE
20127213,Gent,Other,office-block,1100000,Private,0,3702,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,3702,0,To be done up,0,FALSE
20126646,Barchon,Other,mixed-use-building-offices,590000,Private,0,201,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,201,210,Good,4,FALSE
20126517,Oostende,Other,mixed-use-building-offices,475000,Private,0,250,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,250,323,Not Known,0,FALSE
20126487,Etterbeek,Other,office-block,439000,Private,0,400,TRUE,FALSE,FALSE,TRUE,32,TRUE,50,482,177,To renovate,2,FALSE
20125950,Champion,Other,office-block,1350000,Private,0,659,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,659,6000,Not Known,0,FALSE
20125843,Antwerpen,Other,offices,185000,Private,0,41,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,41,0,As new,2,FALSE
20125831,Watermaal-bosvoorde,Other,offices,868610,Private,0,267,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,267,0,Not Known,0,FALSE
20125818,Charleroi,Other,office-block,675000,Private,0,382,FALSE,FALSE,FALSE,TRUE,23,FALSE,0,405,205,Good,3,FALSE
20125470,Ukkel,Other,offices,397000,Private,0,60,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,60,0,As new,3,FALSE
20125045,Sint-Pieters-Kapelle,Other,office-block,299000,Private,0,159,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,159,55,As new,0,FALSE
10241932,#N/A,Other,offices,1080000,Private,0,491,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,491,0,Good,0,FALSE
10241931,#N/A,Other,offices,785800,Private,0,408,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,408,0,Good,0,FALSE
10241930,Glain,Other,offices,1626000,Private,0,797,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,797,0,Good,0,FALSE
10241929,Ukkel,Other,offices,636000,Private,0,314,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,314,0,Good,0,FALSE
20124449,Gent,Other,office-block,595000,Private,0,374,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,374,0,Not Known,0,FALSE
20124426,Sinaai-Waas,Other,office-block,255000,Private,0,208,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,208,0,Not Known,0,FALSE
20067190,Sinaai-Waas,Other,offices,1299000,Private,0,1396,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1396,1344,Good,3,FALSE
11386545,Antwerpen,Other,offices,1299000,Private,0,1396,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,1396,1344,Good,3,FALSE
10349053,Aalst,Other,offices,1477448,Private,0,669,TRUE,FALSE,FALSE,FALSE,0,FALSE,0,669,0,As new,2,FALSE
20029232,Aalst,Other,office-block,1500000,Private,0,0,FALSE,FALSE,FALSE,FALSE,0,FALSE,0,0,1579,Not Known,0,FALSE
